상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,PNU코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
12006450,웃장통닭,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,46,전라남도,46150,순천시,4615062000,중앙동,4615012200,동외동,4615012200101680001,1,대지,168,1,전라남도 순천시 동외동 168-1,461504649390,전라남도 순천시 북문길,40,,4615012200101680001033369,,전라남도 순천시 북문길 40,540945,57939,,,,127.485061088191,34.9586406856548
12006464,대권닭,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,11,서울특별시,11305,강북구,1130561500,수유1동,1130510300,수유동,1130510300100540004,1,대지,54,4,서울특별시 강북구 수유동 54-4,113054124130,서울특별시 강북구 도봉로71길,19,,1130510300100540004013133,,서울특별시 강북구 도봉로71길 19,142874,01117,,1,,127.02284216909,37.6312923779583
12006758,안락통닭,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,26,부산광역시,26260,동래구,2626074000,안락1동,2626010200,안락동,2626010200104250051,1,대지,425,51,부산광역시 동래구 안락동 425-51,262604190529,부산광역시 동래구 충렬대로359번길,55,,2626010200104250051019175,서원시장,부산광역시 동래구 충렬대로359번길 55,607827,47786,,,,129.099039294726,35.2004094675707
12006901,닭강정먹을까,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,28,인천광역시,28140,동구,2814055500,송현1.2동,2814010300,송현동,2814010300100990008,1,대지,99,8,인천광역시 동구 송현동 99-8,281404250304,인천광역시 동구 화도진로44번길,3,,2814010300100990008046953,,인천광역시 동구 화도진로44번길 3,401040,22551,,1,,126.633894337029,37.4764920216908
12006914,사강유통사강통닭,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,41,경기도,41590,화성시,4159034000,송산면,4159034021,송산면,4159034021106710002,1,대지,671,2,경기도 화성시 송산면 사강리 671-2,415903210054,경기도 화성시 송산면 사강로,171,,4159034021106730003018856,,경기도 화성시 송산면 사강로 171,445874,18550,,1,,126.734858109887,37.2132470923997
12007362,부부통닭,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,29,광주광역시,29155,남구,2915570000,주월2동,2915510600,주월동,2915510600109740107,1,대지,974,107,광주광역시 남구 주월동 974-107,291553009010,광주광역시 남구 군분로,27,,2915510600109740107012740,무등시장상가,광주광역시 남구 군분로 27,503310,61606,,1,,126.894502294592,35.1360007210261
12007418,고려인삼,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,28,인천광역시,28140,동구,2814063000,송림6동,2814010700,송림동,2814010700100500006,1,대지,50,6,인천광역시 동구 송림동 50-6,281403149062,인천광역시 동구 샛골로,170,,2814010700100500006023805,,인천광역시 동구 샛골로 170,401823,22544,,,,126.645485723809,37.4775715629707
12007645,백양닭지,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,50,제주특별자치도,50110,제주시,5011057000,용담1동,5011010800,용담일동,5011010800101570000,1,대지,157,,제주특별자치도 제주시 용담일동 157,501103349092,제주특별자치도 제주시 서사로,10,6,5011010800101570000061429,,제주특별자치도 제주시 서사로 10-6,690819,63154,,,,126.518923059157,33.5114135252037
12008928,함펑통닭,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,29,광주광역시,29110,동구,2911052500,충장동,2911010100,대인동,2911010100103090001,1,대지,309,1,광주광역시 동구 대인동 309-1,291104277181,광주광역시 동구 제봉로194번길,16,,2911010100103090001018566,,광주광역시 동구 제봉로194번길 16,501812,61427,,1,,126.917380295994,35.1542621401296
12009356,별미통닭,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,48,경상남도,48121,창원시 의창구,4812151000,의창동,4812110700,소계동,4812110700107130030,1,대지,713,30,경상남도 창원시 의창구 소계동 713-30,481214781038,경상남도 창원시 의창구 금강로355번길,9,1,4812110700107130030012869,,경상남도 창원시 의창구 금강로355번길 9-1,641834,51185,,1,,128.600445078061,35.2571099247972
12010080,치킨뱅크,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,26,부산광역시,26530,사상구,2653058000,삼락동,2653010100,삼락동,2653010100104170014,1,대지,417,14,부산광역시 사상구 삼락동 417-14,265304217284,부산광역시 사상구 삼덕로46번안길,5,,2653010100104170014006489,,부산광역시 사상구 삼덕로46번안길 5,617827,46914,,1,,128.980961505851,35.1717676924431
12010549,충무삼계통닭,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,48,경상남도,48220,통영시,4822055000,중앙동,4822010500,중앙동,4822010500100380006,1,대지,38,6,경상남도 통영시 중앙동 38-6,482204799415,경상남도 통영시 중앙시장1길,12,8,4822010500100380006026740,중앙상가,경상남도 통영시 중앙시장1길 12-8,650060,53053,,1,,128.424648658934,34.8451877915813
12011639,하림닭,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,11,서울특별시,11530,구로구,1153075000,개봉2동,1153010700,개봉동,1153010700103240001,1,대지,324,1,서울특별시 구로구 개봉동 324-1,115304148035,서울특별시 구로구 개봉로17길,34,,1153010700103240001008937,중앙시장,서울특별시 구로구 개봉로17길 34,152814,08337,,2,,126.854055126729,37.4917715779101
12013050,태양닭,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,36,세종특별자치시,36110,세종특별자치시,3611025000,조치원읍,3611025021,조치원읍,3611025021100960001,1,대지,96,1,세종특별자치시 세종특별자치시 조치원읍 원리 96-1,361103258046,세종특별자치시 세종특별자치시 조치원읍 장안로,10,8,4473025021100960001038781,,세종특별자치시 세종특별자치시 조치원읍 장안로 10-8,339883,30027,,,,127.30092462755,36.6008621129315
12015216,싱싱통닭,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,29,광주광역시,29200,광산구,2920052500,송정2동,2920010100,송정동,2920010100105740018,1,대지,574,18,광주광역시 광산구 송정동 574-18,292003163005,광주광역시 광산구 내상로,52,1,2920010100105740018042941,,광주광역시 광산구 내상로 52-1,506010,62435,,1,,126.798017915443,35.1375429032329
12015316,뚝닥뚝닭강정,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,42,강원도,42150,강릉시,4215052000,중앙동,4215010800,성남동,4215010800100500000,1,대지,50,,강원도 강릉시 성남동 50,421503220007,강원도 강릉시 금성로,21,,4215010800100500000001341,중앙시장,강원도 강릉시 금성로 21,210050,25543,,1,,128.898600366686,37.7540335489585
12015538,남부통닭,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,45,전라북도,45140,익산시,4514056000,인화동,4514010900,인화동1가,4514010900101260012,1,대지,126,12,전라북도 익산시 인화동1가 126-12,451404608116,전라북도 익산시 인북로8길,23,2,4514010900101260012085003,남부통닭생닭,전라북도 익산시 인북로8길 23-2,570983,54604,,,,126.95285899698,35.9317160855982
12016675,반반무마니,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,43,충청북도,43770,음성군,4377034000,대소면,4377034021,대소면,4377034021101380008,1,대지,138,8,충청북도 음성군 대소면 오산리 138-8,437703247037,충청북도 음성군 대소면 오산로,62,5,4377034021101380008182716,,충청북도 음성군 대소면 오산로 62-5,369824,27667,,,,127.4864847219,36.9691482867857
12016724,봉평월이메밀닭강정또,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,42,강원도,42760,평창군,4276034000,봉평면,4276034021,봉평면,4276034021103510006,1,대지,351,6,강원도 평창군 봉평면 창동리 351-6,427604484047,강원도 평창군 봉평면 기풍3길,33,,4276034021103510007000806,,강원도 평창군 봉평면 기풍3길 33,232925,25304,,,,128.378017502384,37.6156755846517
12016768,팔팔치킨,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,43,충청북도,43720,보은군,4372033000,마로면,4372033021,마로면,4372033021103880004,1,대지,388,4,충청북도 보은군 마로면 관기리 388-4,437203241003,충청북도 보은군 마로면 관기송현로,95,1,4372033021103880004124268,,충청북도 보은군 마로면 관기송현로 95-1,376853,28963,,,,127.819554142629,36.4354158926695
12016803,투윙닭강정,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,26,부산광역시,26110,중구,2611056000,부평동,2611012400,부평동2가,2611012400100180002,1,대지,18,2,부산광역시 중구 부평동2가 18-2,261104175234,부산광역시 중구 중구로33번길,32,,2611012400100180002003804,부평공영주차장,부산광역시 중구 중구로33번길 32,600806,48977,,1,,129.026202947126,35.1011018106552
12017298,촌닭,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,31,울산광역시,31110,중구,3111060000,태화동,3111011100,태화동,3111011100104860017,1,대지,486,17,울산광역시 중구 태화동 486-17,311104307320,울산광역시 중구 신기6길,17,,3111011100104860017004210,,울산광역시 중구 신기6길 17,681819,44456,,,,129.298614902623,35.5507023216695
12017573,제이피치킨,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,11,서울특별시,11320,도봉구,1132070000,방학2동,1132010600,방학동,1132010600106320095,1,대지,632,95,서울특별시 도봉구 방학동 632-95,113204127213,서울특별시 도봉구 방학로10길,61,,1132010600106320095001983,,서울특별시 도봉구 방학로10길 61,132020,01357,,1,,127.034418518357,37.6647349243452
12017759,티바두마리치킨이랑,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,44,충청남도,44250,계룡시,4425031500,엄사면,4425031521,엄사면,4425031521101910008,1,대지,191,8,충청남도 계룡시 엄사면 엄사리 191-8,442504568022,충청남도 계룡시 엄사면 번영2길,4,41,4425031521101910008003408,나래주택,충청남도 계룡시 엄사면 번영2길 4-41,321931,32805,,1,,127.2399567235,36.2894575841029
12018269,영월닭강정,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,42,강원도,42750,영월군,4275025000,영월읍,4275025022,영월읍,4275025022100050010,1,대지,5,10,강원도 영월군 영월읍 하송리 5-10,427504481131,강원도 영월군 영월읍 서부시장길,8,2,4275025022100050010018622,,강원도 영월군 영월읍 서부시장길 8-2,230808,26236,,1,,128.46613028652,37.1829423045838
12018791,신통치킨,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,30,대전광역시,30140,중구,3014068000,태평1동,3014011400,태평동,3014011400103280011,1,대지,328,11,대전광역시 중구 태평동 328-11,301404295623,대전광역시 중구 평촌로105번길,53,,3014011400103280011018941,,대전광역시 중구 평촌로105번길 53,301150,34892,,1,,127.397509075248,36.3250715748509
12018822,튀윙강정,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,26,부산광역시,26380,사하구,2638053000,괴정3동,2638010100,괴정동,2638010100110120005,1,대지,1012,5,부산광역시 사하구 괴정동 1012-5,263804202319,부산광역시 사하구 사하로198번길,2,,2638010100110120014017680,,부산광역시 사하구 사하로198번길 2,604080,49356,,1,,128.993990238973,35.0993870927948
12018844,써머스치킨,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,41,경기도,41111,수원시 장안구,4111157200,정자2동,4111113000,정자동,4111113000100420029,1,대지,42,29,경기도 수원시 장안구 정자동 42-29,411114322144,경기도 수원시 장안구 수성로261번길,62,,4111113000100420029043529,장미슈퍼,경기도 수원시 장안구 수성로261번길 62,440300,16314,,1,,126.999306631287,37.2923421375061
12019249,미당닭강정,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,47,경상북도,47130,경주시,4713055000,성건동,4713010800,성건동,4713010800103390002,1,대지,339,2,경상북도 경주시 성건동 339-2,471303305009,경상북도 경주시 금성로,295,,4713010800103390002004779,경주중앙시장,경상북도 경주시 금성로 295,780943,38156,4,,,129.206754403367,35.8439750116624
12019437,목련통닭,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,27,대구광역시,27290,달서구,2729062600,상인3동,2729011500,상인동,2729011500115820004,1,대지,1582,4,대구광역시 달서구 상인동 1582-4,272903147009,대구광역시 달서구 상인로,9,,2729011500115820004015115,,대구광역시 달서구 상인로 9,704370,42815,,,,128.551303738676,35.8090390520289
12019721,쌀을품은닭,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,31,울산광역시,31170,동구,3117060000,남목3동,3117010700,동부동,3117010700103450000,1,대지,345,,울산광역시 동구 동부동 345,311704313020,울산광역시 동구 남목19길,16,,3117010700103450000004579,,울산광역시 동구 남목19길 16,682800,44004,,,,129.428780357847,35.5447326339038
12019822,옛날통닭,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,29,광주광역시,29155,남구,2915553700,봉선1동,2915511500,봉선동,2915511500109850000,1,대지,985,,광주광역시 남구 봉선동 985,291553161010,광주광역시 남구 봉선중앙로,103,,2915511500109850000005405,라인광장아파트,광주광역시 남구 봉선중앙로 103,503763,61689,,1,,126.910863932098,35.1293253301888
12020030,대한닭,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,11,서울특별시,11470,양천구,1147062000,신정1동,1147010100,신정동,1147010100110290007,1,대지,1029,7,서울특별시 양천구 신정동 1029-7,114703114010,서울특별시 양천구 신월로,300,,1147010100110290007006382,,서울특별시 양천구 신월로 300,158070,08082,,1,,126.85425244882,37.5210392958605
12020453,일미통닭,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,27,대구광역시,27140,동구,2714060000,효목2동,2714010300,효목동,2714010300105330000,1,대지,533,,대구광역시 동구 효목동 533,271403142044,대구광역시 동구 효목로,8,,2714010300105330000021852,동구시장,대구광역시 동구 효목로 8,701030,41239,,1,,128.639583367609,35.874064978523
12022055,코만도치킨,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,11,서울특별시,11290,성북구,1129063000,정릉2동,1129013300,정릉동,1129013300104890002,1,대지,489,2,서울특별시 성북구 정릉동 489-2,112904121408,서울특별시 성북구 아리랑로19길,48,,1129013300104890002033861,,서울특별시 성북구 아리랑로19길 48,136851,02813,,1,,127.010715636418,37.6025293602607
12023088,시골통닭,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,44,충청남도,44230,논산시,4423025300,연무읍,4423025331,연무읍,4423025331100140000,1,대지,14,,충청남도 논산시 연무읍 안심리 14,442304565612,충청남도 논산시 연무읍 연무로184번길,14,,4423025331100140129057241,,충청남도 논산시 연무읍 연무로184번길 14,320838,33007,,1,,127.098284026072,36.129618504167
12023744,닭전길시장,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,29,광주광역시,29140,서구,2914057500,양동,2914010400,양동,2914010400100050000,1,대지,5,,광주광역시 서구 양동 5,291403009007,광주광역시 서구 천변좌로,262,,2914010400100050000004876,,광주광역시 서구 천변좌로 262,502822,61925,,,,126.904471296529,35.1527759908895
12023865,처갓집,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,48,경상남도,48123,창원시 성산구,4812354000,사파동,4812310500,대방동,4812310500103560000,1,대지,356,,경상남도 창원시 성산구 대방동 356,481233328008,경상남도 창원시 성산구 대정로,131,,4812310500103560000031137,대방덕산타운,경상남도 창원시 성산구 대정로 131,642758,51463,,1,,128.706919568619,35.2136276720771
12023913,만세통닭,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,48,경상남도,48121,창원시 의창구,4812153000,명곡동,4812112400,명서동,4812112400100450013,1,대지,45,13,경상남도 창원시 의창구 명서동 45-13,481214781450,경상남도 창원시 의창구 원이대로189번길,17,,4812112400100450013005655,,경상남도 창원시 의창구 원이대로189번길 17,641813,51174,,1,,128.644411273155,35.2483654525358
12023971,달인거인통닭,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,26,부산광역시,26110,중구,2611056000,부평동,2611012400,부평동2가,2611012400100110002,1,대지,11,2,부산광역시 중구 부평동2가 11-2,261104175240,부산광역시 중구 중구로47번길,34,,2611012400100110002002208,,부산광역시 중구 중구로47번길 34,600806,48977,,1,,129.026119942768,35.1023554641951
12024812,수부통닭,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,27,대구광역시,27140,동구,2714064000,지저동,2714010800,지저동,2714010800106940040,1,대지,694,40,대구광역시 동구 지저동 694-40,271403142042,대구광역시 동구 해동로,19,,2714010800106940040039656,,대구광역시 동구 해동로 19,701853,41044,,1,,128.638012465333,35.8963629113673
12024962,지코바치킨,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,44,충청남도,44200,아산시,4420025300,배방읍,4420025325,배방읍,4420025325110900000,1,대지,1090,,충청남도 아산시 배방읍 북수리 1090,442004559190,충청남도 아산시 배방읍 배방로187번길,28,10,4420025325110900000007552,자코바숯불양념,충청남도 아산시 배방읍 배방로187번길 28-10,336851,31490,,1,,127.06740778804,36.7728126740252
12024999,쌔떼치킨&꾸버불라,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,26,부산광역시,26230,부산진구,2623051000,부전1동,2623010300,부전동,2623010300103470040,1,대지,347,40,부산광역시 부산진구 부전동 347-40,262304187388,부산광역시 부산진구 부전로162번길,28,,2623010300103470040031235,서면종합상가시장,부산광역시 부산진구 부전로162번길 28,614030,47252,,,,129.059006576157,35.16193436822
12025455,고려통닭,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,47,경상북도,47830,고령군,4783025300,대가야읍,4783025326,대가야읍,4783025326102220002,1,대지,222,2,경상북도 고령군 대가야읍 지산리 222-2,478304760171,경상북도 고령군 대가야읍 시장3길,29,,4783025021102220002000083,,경상북도 고령군 대가야읍 시장3길 29,717801,40137,가,,,128.266775141638,35.7273262966947
12025632,위드치킨,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,41,경기도,41500,이천시,4150035000,대월면,4150035026,대월면,4150035026103470101,1,대지,347,101,경기도 이천시 대월면 사동리 347-101,415003207021,경기도 이천시 대월면 사동로,163,,4150035026103470101001409,,경기도 이천시 대월면 사동로 163,467854,17338,,1,,127.49501006584,37.2435367996143
12025874,성민치킨,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,26,부산광역시,26470,연제구,2647065000,연산1동,2647010200,연산동,2647010200103120042,1,대지,312,42,부산광역시 연제구 연산동 312-42,264703137020,부산광역시 연제구 연동로,8,,2647010200103120042015614,,부산광역시 연제구 연동로 8,611811,47552,,1,,129.093388575814,35.1884722229132
12025926,네네치킨,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,41,경기도,41111,수원시 장안구,4111157200,정자2동,4111113000,정자동,4111113000100440015,1,대지,44,15,경기도 수원시 장안구 정자동 44-15,411114322142,경기도 수원시 장안구 수성로245번길,30,,4111113000100440015043525,대원빌딩,경기도 수원시 장안구 수성로245번길 30,440300,16317,,1,,126.998662895206,37.2907057313055
12026697,동신통닭,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,47,경상북도,47250,상주시,4725052000,남원동,4725010700,남성동,4725010700100860003,1,대지,86,3,경상북도 상주시 남성동 86-3,472503311009,경상북도 상주시 남성로,36,,4725010700100860003083987,,경상북도 상주시 남성로 36,742903,37195,,,,128.161311415699,36.4137952001611
12026840,깡통치킨본점,본점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,41,경기도,41220,평택시,4122061000,통복동,4122011400,통복동,4122011400100860012,1,대지,86,12,경기도 평택시 통복동 86-12,412203188084,경기도 평택시 중앙로,3,,4122011400100860012015498,,경기도 평택시 중앙로 3,450040,17893,,1,,127.083836940864,36.9956777350463
12026975,이수영연치킨,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,28,인천광역시,28177,미추홀구,2817768000,주안7동,2817710500,주안동,2817710500113150015,1,대지,1315,15,인천광역시 미추홀구 주안동 1315-15,281772008003,인천광역시 미추홀구 미추홀대로,561,1,2817010600113150015033641,남부종합상가,인천광역시 미추홀구 미추홀대로 561-1,402852,22216,,,,126.678698533348,37.4475919264418
12027309,BHC치킨,고한사북점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,42,강원도,42770,정선군,4277025300,고한읍,4277025321,고한읍,4277025321100620014,1,대지,62,14,강원도 정선군 고한읍 고한리 62-14,427704487023,강원도 정선군 고한읍 고한6길,9,7,4277025321100620014011154,,강원도 정선군 고한읍 고한6길 9-7,233811,26155,,1,,128.85412358148,37.2014251478143
12027497,교촌치킨,신중동점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,41,경기도,41190,부천시,4119074200,신중동,4119010800,중동,4119010800111470001,1,대지,1147,1,경기도 부천시 중동 1147-1,411904352523,경기도 부천시 중동로262번길,40,,4119510800111470001026073,세진빌딩,경기도 부천시 중동로262번길 40,420852,14548,,1,,126.771170107991,37.502597869998
12028603,동키치킨,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,26,부산광역시,26380,사하구,2638053000,괴정3동,2638010100,괴정동,2638010100104310008,1,대지,431,8,부산광역시 사하구 괴정동 431-8,263804202113,부산광역시 사하구 낙동대로199번길,5,,2638010100104310008035186,,부산광역시 사하구 낙동대로199번길 5,604810,49350,,1,,128.995230808222,35.1003864914429
12029099,서울닭,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,11,서울특별시,11500,강서구,1150054000,화곡1동,1150010300,화곡동,1150010300103700042,1,대지,370,42,서울특별시 강서구 화곡동 370-42,115004145449,서울특별시 강서구 월정로30길,51,,1150010300103700042013779,,서울특별시 강서구 월정로30길 51,157010,07765,,1,,126.838698861645,37.534826412072
12029256,처갓집양념치킨,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,47,경상북도,47770,영덕군,4777036000,영해면,4777036030,영해면,4777036030104680001,1,대지,468,1,경상북도 영덕군 영해면 성내리 468-1,477704754247,경상북도 영덕군 영해면 예주시장5길,2,,4777036030104680001031562,,경상북도 영덕군 영해면 예주시장5길 2,766815,36411,,1,,129.40721826101,36.5397964062246
12029374,달달이치킨,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,44,충청남도,44825,태안군,4482525000,태안읍,4482525021,태안읍,4482525021102840000,1,대지,284,,충청남도 태안군 태안읍 동문리 284,448254592177,충청남도 태안군 태안읍 시장5길,43,1,4482525021102840000000010,,충청남도 태안군 태안읍 시장5길 43-1,357905,32143,,,,126.299257352487,36.7521370178364
12030063,거제통닭,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,48,경상남도,48220,통영시,4822055000,중앙동,4822010500,중앙동,4822010500100380004,1,대지,38,4,경상남도 통영시 중앙동 38-4,482204799415,경상남도 통영시 중앙시장1길,14,16,4822010500100380004003820,중앙상가,경상남도 통영시 중앙시장1길 14-16,650060,53053,,,,128.424649260849,34.8453049822311
12030869,시장통닭,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,47,경상북도,47770,영덕군,4777036000,영해면,4777036030,영해면,4777036030104680001,1,대지,468,1,경상북도 영덕군 영해면 성내리 468-1,477704754247,경상북도 영덕군 영해면 예주시장5길,2,,4777036030104680001031562,,경상북도 영덕군 영해면 예주시장5길 2,766815,36411,,1,,129.40721826101,36.5397964062246
12030881,청리통닥,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,47,경상북도,47250,상주시,4725052000,남원동,4725010700,남성동,4725010700100860003,1,대지,86,3,경상북도 상주시 남성동 86-3,472503311009,경상북도 상주시 남성로,36,,4725010700100860003083839,,경상북도 상주시 남성로 36,742903,37195,,,,128.160986843391,36.4132098230964
12031455,누룽지통닭구이,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,11,서울특별시,11680,강남구,1168061000,대치2동,1168010600,대치동,1168010600103160000,1,대지,316,,서울특별시 강남구 대치동 316,116803122005,서울특별시 강남구 삼성로,212,,1168010600103160000014551,은마아파트,서울특별시 강남구 삼성로 212,135778,06284,,,,127.065897098053,37.4996105819766
12032183,추억의옛날통닭,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,44,충청남도,44800,홍성군,4480038000,갈산면,4480038021,갈산면,4480038021102380003,1,대지,238,3,충청남도 홍성군 갈산면 상촌리 238-3,448003259010,충청남도 홍성군 갈산면 갈산로,103,,4480038021102380003017562,,충청남도 홍성군 갈산면 갈산로 103,350853,32202,,1,,126.55079578139,36.6044283801431
12032238,BHC치킨,울진북면점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,47,경상북도,47930,울진군,4793031000,북면,4793031021,북면,4793031021103610017,1,대지,361,17,경상북도 울진군 북면 부구리 361-17,479303325004,경상북도 울진군 북면 덕구온천로,46,2,4793031021103610017000001,로즈마리,경상북도 울진군 북면 덕구온천로 46-2,767894,36305,,,,129.367312511677,37.1009014333832
12032255,한국통닭,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,11,서울특별시,11140,중구,1114065000,신당5동,1114016200,신당동,1114016200101310011,1,대지,131,11,서울특별시 중구 신당동 131-11,111404103068,서울특별시 중구 다산로44길,48,,1114016200101310011004688,,서울특별시 중구 다산로44길 48,100450,04577,,1,,127.019588818339,37.5649759000865
12032356,굽네치킨,퇴계원점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,41,경기도,41360,남양주시,4136026500,퇴계원읍,4136026521,퇴계원읍,4136026521101010007,1,대지,101,7,경기도 남양주시 퇴계원읍 퇴계원리 101-7,413603197059,경기도 남양주시 퇴계원읍 퇴계원로,74,,4136037021101010007012131,,경기도 남양주시 퇴계원읍 퇴계원로 74,472822,12119,,,,127.14321648799,37.6531320488959
